,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,holiday,holiday_lower,holiday_upper,scratch,scratch_lower,scratch_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
197,2016-08-15,0.3426086956521739,6.674238151902902,-0.03635485500620926,0.08052723206754213,6.6221450773562855,6.720188922449629,6.616088916289472,6.7799320389527615,0.0,0.0,0.0,0.08822873607619476,0.06816925151442202,0.10737184366208588,-0.07980550253545184,-0.08838855692860122,-0.07177103443823092,0.011864637132382224,-0.03840614562575706,0.06664547586518646,0.020287870673125152,6.694526022576027
198,2016-08-16,0.3443478260869565,6.673728605860779,-0.005633358499628717,0.11083446816610495,6.62174159454104,6.720766870262947,6.637095950858015,6.819178975025241,0.0,0.0,0.0,0.09386001702713452,0.07293102527366493,0.11714742593978152,-0.05376511415496633,-0.0617871131792706,-0.04536621325198472,0.011413966707386317,-0.03941368090461447,0.06520815911551425,0.051508869579554514,6.725237475440333
199,2016-08-17,0.34608695652173915,6.673219059818657,-0.007476297669312493,0.10609796371351604,6.621172650722671,6.7208176020307775,6.6379931170359,6.80569618141209,0.0,0.0,0.0,0.027874580565126157,0.008432657766434312,0.04767487455311615,0.008821746460652254,0.000625268013732889,0.017501702357118152,0.010732423563904102,-0.040203948447421485,0.0649285689080285,0.04742875058968252,6.72064781040834
200,2016-08-18,0.34782608695652173,6.672709513776535,0.011209227893474463,0.1309545222452033,6.620526017796642,6.718828617021537,6.658746797677075,6.825484530641002,0.0,0.0,0.0,0.06579213967903033,0.04469811649305753,0.08752450785113361,-0.005316020281700882,-0.014348843824505563,0.003638677133136062,0.009848604536852655,-0.04150642792437363,0.06428346915359348,0.0703247239341821,6.7430342377107175
201,2016-08-19,0.34956521739130436,6.672199967734413,-0.012515021588119889,0.10940051324254195,6.619709161484406,6.71787746467808,6.639429081767434,6.8001711558223255,0.0,0.0,0.0,-0.032265906373718685,-0.056518845024469216,-0.006970423682951587,0.07211757569339665,0.06406464218385116,0.08003422296906565,0.008792917787925238,-0.04212069091197828,0.06167921406676055,0.0486445871076032,6.7208445548420155
202,2016-08-20,0.35130434782608694,6.671690421692291,0.038171667560283916,0.14351367378681126,6.619761120868311,6.717558952995295,6.688112634101477,6.842359325696115,0.0,0.0,0.0,0.0,0.0,0.0,0.08422988706966023,0.0758230082811759,0.09289783288267721,0.007596797980534169,-0.04274060266734672,0.06191149145912448,0.0918266850501944,6.763517106742485
203,2016-08-21,0.35304347826086957,6.671365355214894,-0.07094519438052828,0.03613868359139033,6.620548595853856,6.7172128999545135,6.567842127878041,6.729332826454067,0.0,0.0,0.0,0.0,0.0,0.0,-0.026282572251694614,-0.033956556095531984,-0.018918830448944355,0.006291949196770022,-0.04341697326899084,0.061683742792867806,-0.01999062305492459,6.651374732159969
204,2016-08-22,0.35478260869565215,6.671040288737495,-0.1278889144290619,-0.01824382304127225,6.621050899595552,6.71700383314885,6.513693615187872,6.6831890297333025,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980550253543756,-0.08838855692859152,-0.07177103443822211,0.004909633629545034,-0.044516299933458535,0.06038259596099113,-0.07489586890589252,6.596144419831602
205,2016-08-23,0.3565217391304348,6.670715222260098,-0.10232269231996108,0.008593366262782499,6.620577073332074,6.716703357629198,6.54338744631352,6.7016208112388655,0.0,0.0,0.0,0.0,0.0,0.0,-0.05376511415503526,-0.06178711317928687,-0.04536621325205926,0.0034800217526841488,-0.04544819911005327,0.05895433634253868,-0.05028509240235111,6.620430129857747
206,2016-08-24,0.3582608695652174,6.6703901557827,-0.039266387500029656,0.06657949743945459,6.619684096257323,6.716804307364258,6.597561315453579,6.76067572595569,0.0,0.0,0.0,0.0,0.0,0.0,0.008821746460672778,0.0006252680137418428,0.01750170235713348,0.0020316169884939924,-0.046654235563113614,0.05781885164611567,0.010853363449166771,6.681243519231867
207,2016-08-25,0.36,6.670065089305301,-0.05726142943955131,0.055117021962406,6.619212934684066,6.716682098343528,6.583075805633397,6.746980976813105,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053160202816635044,-0.014348843824460505,0.003638677133168187,0.0005907649562378397,-0.04801602348678838,0.05630987723122668,-0.004725255325425665,6.665339833979876
208,2016-08-26,0.3617391304347826,6.669740022827904,0.019511388981331968,0.12561714719276526,6.618640859500152,6.716708800189496,6.662301671491786,6.823069198225681,0.0,0.0,0.0,0.0,0.0,0.0,0.07211757569351335,0.06406464218396582,0.08003422296919752,-0.0008187457035645576,-0.05077584750439736,0.054728517535607445,0.07129882998994878,6.741038852817852
209,2016-08-27,0.3634782608695652,6.669414956350506,0.029362085429371743,0.13648652121434765,6.618068784316239,6.716744840683077,6.6711813883956275,6.833128697348847,0.0,0.0,0.0,0.0,0.0,0.0,0.08422988706954831,0.07582300828103018,0.09289783288254039,-0.002175987072599898,-0.05342947600737469,0.05512242977960519,0.08205389999694841,6.751468856347454
210,2016-08-28,0.3652173913043478,6.669089889873108,-0.08227554995124714,0.028461075182395067,6.617533691542681,6.716702553326139,6.557821781269103,6.718821527686936,0.0,0.0,0.0,0.0,0.0,0.0,-0.02628257225155596,-0.03395655609539784,-0.01891883044882309,-0.0034630994946120296,-0.054944027275636985,0.053523905548469156,-0.02974567174616799,6.63934421812694
211,2016-08-29,0.36695652173913046,6.66876482339571,-0.13662300084208434,-0.023876978796394124,6.617627076966271,6.716247182101027,6.50448201360909,6.666148060940771,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980550253548467,-0.08838855692862582,-0.07177103443825945,-0.004665405078411683,-0.05708889286154948,0.051040044113010316,-0.08447090761389635,6.584293915781814
212,2016-08-30,0.36869565217391304,6.668439756918313,-0.1092854148230751,-0.000748260490155161,6.617894965548241,6.716019740788099,6.525728996469251,6.684188283214038,0.0,0.0,0.0,0.0,0.0,0.0,-0.05376511415501273,-0.06178711317934714,-0.045366213252024744,-0.005771432031204564,-0.05830058988847116,0.04976057742406323,-0.059536546186217294,6.6089032107320955
213,2016-08-31,0.37043478260869567,6.668114690440914,-0.048854543630831956,0.05886184599705222,6.617552195741651,6.7159514471502355,6.591117130341909,6.751347251736685,0.0,0.0,0.0,0.0,0.0,0.0,0.008821746460672535,0.0006252680137447882,0.017501702357135808,-0.006772857077138582,-0.05832450238836061,0.049434754529361136,0.0020488893835339528,6.6701635798244485
214,2016-09-01,0.37217391304347824,6.667789623963517,-0.06595591803076258,0.04751419911455311,6.616681571379287,6.715089917603527,6.577113592536396,6.737671954715874,0.0,0.0,0.0,0.0,0.0,0.0,-0.005316020281626128,-0.014348843824415458,0.0036386771332003174,-0.007664375224427449,-0.05813194672806646,0.05053371360633111,-0.012980395506053576,6.654809228457464
215,2016-09-02,0.3739130434782609,6.667464557486119,0.009293271993966753,0.11872279307695352,6.615568787365665,6.714364092516191,6.651091253422978,6.815109809569574,0.0,0.0,0.0,0.0,0.0,0.0,0.07211757569326409,0.06406464218372068,0.0800342229689453,-0.00844350772524232,-0.05916427825341262,0.0489884981383996,0.06367406796802177,6.731138625454141
216,2016-09-03,0.37565217391304345,6.667139491008721,0.02380152720262695,0.1342522255202781,6.614456003352041,6.713858556286391,6.66400376658963,6.817806251599081,0.0,0.0,0.0,0.0,0.0,0.0,0.08422988706973257,0.07582300828126806,0.09289783288276401,-0.009110360190919995,-0.05928716056385279,0.045671898685487926,0.07511952687881257,6.742259017887534
217,2016-09-04,0.3773913043478261,6.6668144245313234,-0.08581377087925858,0.021096190977103486,6.613635281727672,6.713278145721374,6.554827977252117,6.706910031012424,0.0,0.0,0.0,0.0,0.0,0.0,-0.02628257225158022,-0.03395655609541704,-0.018918830448838575,-0.009667343464309485,-0.059969965249847955,0.04513839999356503,-0.03594991571588971,6.630864508815434
218,2016-09-05,0.3791304347826087,6.666489358053926,-0.1402291824317777,-0.03679845123235285,6.613019237992444,6.712697735156359,6.499246785582858,6.654725080679286,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980550253541122,-0.08838855692856978,-0.07177103443819195,-0.010118870010973243,-0.059474393202645616,0.044559148135952034,-0.08992437254638445,6.576564985507542
219,2016-09-06,0.3808695652173913,6.666164291576528,-0.11714192333936253,-0.008515642199608526,6.612532185039355,6.71255737809843,6.523765463432215,6.68544782606424,0.0,0.0,0.0,0.0,0.0,0.0,-0.05376511415494757,-0.06178711317923071,-0.045366213251969906,-0.010471038286941558,-0.05964791276159692,0.043684475837127576,-0.06423615244188913,6.601928139134638
220,2016-09-07,0.3826086956521739,6.66583922509913,-0.05669751509827781,0.05257658151996924,6.61234746654684,6.713156272191701,6.581846379741264,6.74272853063575,0.0,0.0,0.0,0.0,0.0,0.0,0.00882174646067229,0.0006252680137477308,0.017501702357138136,-0.010731316804776505,-0.061667433753094726,0.04351165816205531,-0.001909570344104215,6.663929654755026
221,2016-09-08,0.3843478260869565,6.665588538483727,-0.06915300148045761,0.03808044704444055,6.6121745029607935,6.713037417938975,6.5695217390915115,6.729686603880975,0.0,0.0,0.0,0.0,0.0,0.0,-0.00531602028165487,-0.014348843824435614,0.003638677133191805,-0.010908238498517464,-0.06223101527830186,0.04285575487464372,-0.016224258780172335,6.649364279703554
222,2016-09-09,0.38608695652173913,6.665337851868323,0.008279522518303143,0.11238243378062052,6.611782361597419,6.712846566318034,6.641017502525694,6.8027608494155,0.0,0.0,0.0,0.0,0.0,0.0,0.07211757569338077,0.06406464218383533,0.0800342229690772,-0.011011114536645734,-0.06258474378698385,0.04137185593757868,0.06110646115673504,6.726444313025057
223,2016-09-10,0.38782608695652177,6.66508716525292,0.019859629622713214,0.129071625936968,6.611390220234046,6.712351880977733,6.660165878120826,6.819452666527743,0.0,0.0,0.0,0.0,0.0,0.0,0.08422988706962067,0.07582300828112236,0.0928978328826272,-0.011049775022600282,-0.06321446834298193,0.041895440459334514,0.0731801120470204,6.738267277299941
224,2016-09-11,0.38956521739130434,6.6648364786375165,-0.08805748992836498,0.01744198861965949,6.6111732555381115,6.711537472229754,6.54430071720433,6.710002852575892,0.0,0.0,0.0,0.0,0.0,0.0,-0.026282572251689763,-0.0339565560955254,-0.018918830448937565,-0.011034342125230521,-0.06380144317062562,0.040638491424585144,-0.037316914376920286,6.627519564260596
225,2016-09-12,0.391304347826087,6.664585792022113,-0.14563913218268904,-0.03642957247857458,6.610663232591347,6.712224848965254,6.494151582906814,6.653158502085449,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980550253545837,-0.08838855692860409,-0.0717710344382293,-0.010975039180367541,-0.06448091488847449,0.040031336503247375,-0.09078054171582592,6.573805250306288
226,2016-09-13,0.39304347826086955,6.66433510540671,-0.11962043895155658,-0.009482150570853913,6.610199832810445,6.712072184688884,6.525833665388048,6.683931066894532,0.0,0.0,0.0,0.0,0.0,0.0,-0.05376511415503782,-0.06178711317933535,-0.04536621325205464,-0.01088203727881655,-0.06455283059467888,0.04136595746386415,-0.06464715143385437,6.599687953972856
227,2016-09-14,0.3947826086956522,6.664084418791306,-0.056465455397439,0.05191346500674996,6.610239791216628,6.711892308213328,6.584915991007483,6.741213130465905,0.0,0.0,0.0,0.0,0.0,0.0,0.008821746460659705,0.0006252680137388051,0.017501702357125906,-0.010765338886503663,-0.06524074847286465,0.04266716309516971,-0.0019435924258439582,6.662140826365462
228,2016-09-15,0.39652173913043476,6.663833732175903,-0.07057240424153936,0.040022870965922705,6.610320611461761,6.7117743935720835,6.565669874540353,6.726488959658625,0.0,0.0,0.0,0.0,0.0,0.0,-0.0053160202816762096,-0.014348843824484448,0.00363867713314763,-0.01063469620599898,-0.06542254584346963,0.04286917714462866,-0.01595071648767519,6.647883015688228
229,2016-09-16,0.3982608695652174,6.6635830455605,0.008082782418412482,0.11530817803307075,6.609879002537319,6.711144847471816,6.646442979865421,6.8056383706759265,0.0,0.0,0.0,0.0,0.0,0.0,0.07211757569332737,0.064064642183783,0.08003422296899868,-0.010499560353650293,-0.06559732960177403,0.04275277920037695,0.061618015339677076,6.7252010609001776
230,2016-09-17,0.4,6.663332358945097,0.01705449300783864,0.13102995477941878,6.610456778560721,6.710993663373708,6.65773998645199,6.820300193973413,0.0,0.0,0.0,0.0,0.0,0.0,0.08422988706950875,0.07582300828097666,0.0928978328824904,-0.010369056055633865,-0.06556444172684998,0.04147301695514097,0.07386083101387489,6.7371931899589725
231,2016-09-18,0.4017391304347826,6.663081672329693,-0.08880058386199853,0.019479089706086444,6.610492144862563,6.710397224751718,6.547508629087868,6.711155316316513,0.0,0.0,0.0,0.0,0.0,0.0,-0.026282572251799308,-0.03395655609563374,-0.018918830449036562,-0.010251975506448527,-0.06589756136831898,0.04181252335305893,-0.03653454775824783,6.626547124571445
232,2016-09-19,0.40347826086956523,6.66283098571429,-0.14636367828139038,-0.03129673312097321,6.609150564430371,6.710007314351619,6.49171941385749,6.65012697471909,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980550253544633,-0.08838855692859207,-0.07177103443820798,-0.010156784323796918,-0.06545606654354506,0.044403079806505735,-0.08996228685924325,6.572868698855047
233,2016-09-20,0.4052173913043478,6.662580299098887,-0.12340261011848691,-0.010782979023076884,6.60889419484128,6.709771156556676,6.5178318748905735,6.674714569928805,0.0,0.0,0.0,0.0,0.0,0.0,-0.05376511415499398,-0.06178711317930728,-0.04536621325200996,-0.010091632195254675,-0.06508129592235969,0.046598260256736516,-0.06385674635024866,6.5987235527486385
234,2016-09-21,0.40695652173913044,6.662329612483484,-0.05633219615822486,0.05224810954490346,6.608364061421396,6.709669976217802,6.583244131581263,6.7394426645226195,0.0,0.0,0.0,0.0,0.0,0.0,0.008821746460680223,0.0006252680137477516,0.017501702357141227,-0.010064360854105954,-0.06471140566643027,0.048090800545001915,-0.0012426143934257308,6.661086998090059
